SeuratUMAP_1 SeuratUMAP_2
3.2537062042461 -0.726871891876767
5.86117337877613 -1.70211383607061
-1.18958069150585 1.65107849333613
-3.518513930489 -2.66987499501378
3.87785910303456 -0.357430427333425
3.97900222475392 -1.19829538371236
-0.294661415268362 -0.382256000300954
-3.91756798093456 2.50687602255671
-1.74620605771679 2.54419425223201
-3.23120762174267 -4.65084335114629
-3.07324148481029 3.64647320006221
-0.753949177910268 2.23135331366389
-3.82038809125561 3.2273910352978
-2.69350601499218 -2.31435665394933
-3.83950020139354 3.58493164275019
-2.77136303250927 5.11904361937373
-3.87798572843212 2.05537322256892
-2.24899960820812 1.67954710219233
3.18498514826161 -1.09266230370672
0.246763097594798 2.3557336637768
4.68579243357044 -1.94453367497594
4.47662662203175 -1.87070593144567
2.0651737325893 -2.45500847603948
-0.829738152672231 1.9349630186352
2.10945163900715 1.11232844088404
-1.22864772145885 -3.93831750657232
-3.83274484937328 3.51572063658564
-2.34042908017772 -3.01135250832708
-1.89893723790783 2.73324683401911
1.7862840020166 3.31386068556636
-0.070781958748281 -1.99631842877538
-1.37519718473095 -2.09274420048864
0.445743190597117 -3.05466982628972
0.352204310248911 -1.46013525035054
-1.27774668996471 2.30328920576899
-3.26861501996654 -3.94981548096807
-2.72144914930004 2.01596906874507
3.99795602495533 -2.42389437462957
4.16795896227223 1.3648467371258
-2.33500410382885 4.10464218352168
3.31725226576191 -3.85061594750554
-2.4312393790974 2.78708103392451
-3.30383421247143 3.65054872725337
-2.93026996915478 3.95181635115473
3.94520996744496 0.0514908144268292
2.41060011322361 1.18069246504634
2.81013070280415 1.94380596373408
4.86168311769825 -3.10672590043218
-2.72420860593456 5.20973375532954
0.0178052061305642 -2.58931597973974
-1.10943962400097 -0.813151351174424
3.82897709543568 -0.336710541507314
4.92972062761647 -1.46505734231145
-4.42461944883007 -3.4913897206989
-3.86282326047558 3.71170166228144
3.41988764936787 1.56196454260676
4.14949058229786 3.16559961531489
-2.95070291822094 -0.990029378792356
-2.67331672971386 -4.58063432480962
2.51907871897084 -0.954975760540078
3.42656444246632 -4.05420419480474
1.10362605984074 -1.09406761731775
4.33147739107472 -2.54426035191686
-1.93924022977489 4.82373407576411
-3.94639421765941 -2.45001515652807
-0.739772332359731 2.59198549483149
3.67557882006031 -2.33241233136327
4.46375321085316 0.236367256382396
-2.72745777433056 2.01963332388728
-2.40184522931713 3.90606716368525
4.42508720095021 -3.37339207436712
-1.51791001622814 4.82108524535029
2.22348074848515 -1.37905272748143
-2.6969864494099 2.1893153497967
2.23977731401783 -2.702964990398
-2.59702326123852 3.17607668135493
-3.22461057965893 -2.87598034646184
5.8108670585857 -1.02545882668168
-2.97301412885326 2.39889028761714
3.49390147859913 -1.58935299422414
5.52570913965565 -2.20219406392247
2.25828467542988 -3.58180448319585
2.46279965574604 3.04553750250666
-3.77759434049267 3.79195097182124
3.67662953073841 -1.89189097191961
-2.47590853040355 -1.793421356937
-2.00323749845165 1.02022710535853
-1.97833443944591 4.19430759642451
-3.02032352750438 -0.980969063004563
-2.21132470433849 4.99358204100459
-2.99278713529247 -1.95144209172399
1.84893609816891 2.30913403723567
-0.210442674805105 3.76080730650752
3.68088267977101 -2.96681210305364
2.47658877308232 -3.52460262086065
3.09534190828663 -2.69953521992833
-1.00642610852855 3.74900701735347
2.15048052604061 -2.72906681801946
4.31132482225758 -3.39869806077153
2.31232296163899 1.26153543684809
4.43424199755055 2.05509951804011
-2.6570637351765 -2.82409152295263
-3.1915743476643 -2.9716372182575
1.13746719295841 1.42631438467829
5.89540170366627 -1.84605738427312
0.851574289153636 2.06325200293391
-3.27974487607616 -3.4699020078388
-4.04952312772411 -2.93054100777776
-3.6957862502827 -2.56519958283574
-2.0010476238026 -0.0671971132961017
-2.7630322105183 3.60362079832881
-0.813164485145986 -0.371994405051778
3.60859094793659 -1.69954451825292
-3.3501527435078 -2.30359813477666
0.311545717071116 -2.64993390347631
-2.05723429982799 -2.79469057824285
-3.1550901061787 -3.81373855378301
-2.02902509038585 0.829584271648814
0.114779578994334 -2.36550661828191
-2.23707033460277 3.59021452162593
-1.50188900296825 -1.59497526194722
5.09219049150807 0.720490605572154
3.46158503229481 4.07958296034663
-1.69053579633373 2.86636808607905
-3.53227354352611 -4.03727504517705
-3.0831496841206 -2.05717036034734
0.23892878229481 1.6807134458813
-3.12949396436352 4.19828537199824
-2.18721033399242 5.02720430586665
-4.1150100356831 -2.05086049344213
-2.56147743528026 -3.19512650277288
4.06943749124867 -1.98579761292608
-3.66750837628978 -1.05471387412221
0.151291119407237 -1.45400610472829
-1.15167189901012 -0.940279013475488
-1.94689990346569 3.10419681761592
-0.222904098679006 -1.80370935704381
-1.66437698667186 4.26916673872798
-1.2386329299702 3.38649252150386
0.667567002128184 -2.00075098778875
4.71227930719715 3.13730362150996
-3.73972107236522 1.46925810072749
1.19690545136791 -3.04507300164373
-3.24857641523021 3.20900657866328
3.94882033998829 2.86558726523249
-3.25550676648754 3.81380394194453
4.21622370416981 -3.33637449052007
0.220863329719126 2.51253798697322
-2.21356154744762 -2.8645598581043
2.75505422289234 -1.46204736735494
2.91741286451679 -1.15820470358999
-1.65683652227062 0.964885265568187
4.11528252298695 -0.388523130675862
-4.22021032636303 2.34630873892634
-3.11273552243847 2.99497655127375
4.16308401758534 -1.36848851945073
-0.111364496399343 -3.26528999116094
3.06290053064686 -3.69334050919683
2.24741374189717 1.2954788515362
3.11950896913868 0.584176094273021
2.92891274626118 -0.773152268489907
1.11650155718189 -3.24763509537847
0.402913438628733 -2.12534162308843
-1.16525627439159 2.49082639906733
-1.71151520078319 0.974237591961314
-2.13094140355724 -1.76939514186055
-2.89674974744457 0.19031897280543
5.00482176477772 2.82398989889949
-1.88371516530651 -4.58254000451238
-0.853794587303579 4.1970160314831
2.23330413038594 1.13008383009761
-4.5341036445393 -2.9669186761585
-1.83004738156933 2.61520794127314
4.65204857523304 -3.09423872735174
-4.71290708844799 -3.5664744069782
2.53750418360096 -1.20427402760656
-0.838769448448598 2.96707275603144
-3.4157273895039 -2.41222235467107
-0.548901093651235 0.062900991180827
-1.21473432843822 -2.59846743847997
1.85846156115395 1.90607813093989
-2.83612991635936 -2.19902726914556
-1.78244043653148 2.284344227055
-0.893330348183095 -2.45900353696019
2.97137056524616 3.76890400145381
-3.08401085202831 5.11307838652461
3.27133010561329 -1.93638703133733
0.775215672801554 1.9593987772259
-3.07655979459423 -0.680935992857526
-3.73957706754345 -3.26561924721868
1.50665979320866 -2.30312785412938
4.20386146242481 2.07773259375422
-1.76791311566967 4.46516254637568
-2.70824457471508 2.37170818541377
1.18731548125607 -2.95521518494756
1.3303250842796 -1.70962980296285
2.13362048799855 4.01349476073115
5.64136599237782 -0.647831543346952
-2.72367121045727 -4.37100168969304
2.62073610956532 4.36958721373408
-1.24145675962108 -3.05820700432927
5.94059394533497 -0.245828001758168
-2.8984458572163 2.92251423094599
3.93167041475636 3.75746610853999
-2.89352775876659 -4.27956101205022
3.81640194589955 3.46228817198603
-2.28335810964245 2.99785330984919
2.32734070951802 -2.1042318036762
3.53420828516346 -1.85890188719899
2.63960884744984 -0.761428005060266
3.59859262640339 1.6802285024914
3.42418204481465 -3.48694059159429
-2.35923696820873 -3.76284000184209
2.10903506214482 -1.54063132311971
-3.47766424482006 4.74993971083491
-2.99346758191723 -3.26070758607061
-2.01162315671581 3.75628689024775
1.03610013658863 -1.52972081210286
-1.74927975003856 -1.39718505646856
3.6879708641277 -3.01720353867681
-2.71057583158153 1.93211487028926
5.74234555895191 -0.85202620085151
-2.30564857785839 -3.6068591764179
-1.15051842992443 3.06465247366755
4.70916699106556 2.9907434294018
-4.02015472715038 -3.33436104561956
2.93069885904652 4.25799921248286
-1.56555391614574 -3.30274459626348
-0.731132996727407 -1.02393637504251
5.14393376047474 2.51751521323054
-3.59515119855541 2.75727012846797
-2.88115335767406 -2.76019629742772
4.3563251369701 2.83560565207331
-2.60589481656688 -2.75306734349401
2.88844321901661 4.21500995848506
-1.81550623242992 4.58639314864009
-2.26077176396984 -4.05336567666204
-2.81029440229076 2.62357452605097
1.02084945375782 -1.13597932364614
-1.70454598729748 -3.51685187127263
3.29019175703388 1.21871593687861
-0.0787643319858908 2.75923231337397
-3.3794233924641 -4.06076881196172
-1.6324374801411 3.12418893072932
-3.44515920941967 2.83310869429438
2.99022923643452 -3.09482714440496
-4.02409054105419 -1.58573713805349
2.83977960283619 1.75092652533381
5.5206911438213 -0.855440334415148
-2.6431911117329 -2.82607206608922
3.73168014223439 -3.17317601945073
-2.49755312268871 -4.54500982072027
-0.579673302818716 2.15555074904292
3.44144366915089 -1.17573055531652
-2.13119341199535 3.05875304434626
-0.187864316154897 2.89081934187739
0.0565659874187112 -2.92169043328435
-3.23193527524608 -4.31666347291143
-2.81737209622997 -2.79633173253209
-3.00824381177562 3.15612343046992
5.46418951685292 -2.22087654378087
-0.900401604820669 3.4752633878979
-2.9085548049702 -3.67731973435552
4.05938075716358 3.61882808897822
-2.43527103727001 3.72522333357661
-4.27928758924145 2.41972544882624
-3.65981079404491 -3.55053159501226
4.03051136667591 -1.52885922696264
-0.0784952766193747 -2.98450609948308
-2.72183824842113 -3.58934566285283
-2.3123953468098 -4.65408798958928
-2.38438297574657 -0.278151302596639
-3.87052751844066 -1.35222354437978
-0.164107812096059 -2.40798362996251
-2.32020880048412 4.04449871275752
-2.42484070127147 5.23966005537837
2.23411099846226 -2.7065597465244
-4.13131357495922 -3.42336389329107
3.99364350969654 2.19831898901789
-1.27810980146068 2.57981327269404
1.39738007123333 1.84936121199458
-4.3235643035664 -4.24253532197149
-4.32188059156078 -3.98084518220098
4.12375901872975 -1.75109776761205
0.366823183845103 -3.50681492592962
0.614858137916148 2.11958053801387
3.26335643465382 0.118979365566661
4.96332095796925 -2.12943550851018
-3.66123987500805 3.48799827788203
-3.90530897443432 3.60036686156123
-4.17837024991649 -3.5329849412647
2.33485113317829 -2.93895360734136
-2.12888957326549 3.73640421126216
3.13341318304402 -1.60472604539068
-1.40943981473583 -2.79434797074468
2.15585308010441 -2.45059212948949
-1.70952535932201 -3.15541168954046
-0.342475426842153 1.88304403517573
-1.85976077382702 3.93429878447383
-4.47027994458812 -2.45688995625646
-1.77930666272777 4.97805908415644
-1.54880095784801 -0.0988587429729205
-4.02009607617992 -1.98071762826116
0.694890426944315 -2.82042643334539
-1.5104220039143 -1.99869498517186
4.10388563806874 -2.11385461594732
-1.97386051480907 -2.54687794949682
-0.978142512489736 3.70780542586177
-2.04278374974865 -1.98442396428258
-0.844031584907949 1.9064305135998
-4.01826883618969 -2.12284395005376
-3.34770418470043 3.26166704390376
-2.34120441739696 -2.80297157075078
2.83791016275746 -2.18809601571233
-2.78764606778759 -0.424332945605825
6.01553367311817 -0.939193709751676
0.107901202987254 -2.15605303551824
3.87456296617848 -2.46643993165166
-1.66883183782238 0.638149053791453
3.52942298586231 3.21993997786372
5.06165693933827 2.74025562498896
-0.729082596947134 2.78392317984431
-1.54090334241527 1.43053630087702
-0.189625394989431 -2.31359407212407
-2.65933681790966 -2.1904943874088
1.0181293957935 1.36443737242549
-0.242686761070669 -2.79605945851476
2.55305533344609 -2.38303336407811
-0.592734587837636 2.32099035475581
-4.03813721006054 -2.08032581116826
-1.53031779592174 -4.0633849790302
3.63679979975086 0.0982809374126691
-2.6275341636433 2.62738564703791
-0.778287423302114 3.06783345434993
-3.12188221280712 1.10620632860987
-4.5376060134663 -4.0566723039356
-3.79858805005687 -1.75179621483953
-2.40072418515819 3.42498090956538
4.67338775331837 3.27856424544184
2.98295258219105 4.23928383086055
-4.58227564160961 -3.16643950249822
0.67600427801472 3.08243802283137
-0.572062266518056 2.72773388121455
-1.55365015332836 3.80938747618525
3.50741695101124 0.062737793663432
-0.16719127957958 -3.35423776414068
-3.5792901641621 3.62763670180171
2.01242305571896 1.08811393473475
-2.27802993123668 -4.17647835518987
-1.8246674663319 5.33317688200801
-1.98071314160961 3.5872977087292
3.79470633203846 2.06869366858332
4.42777680094105 3.4858777830395
3.3309242599712 1.71198180411189
5.22850345308644 1.37385752890437
3.7181575172649 2.67090585921138
-2.4939162856831 3.91948774550288
-3.64206863706249 2.78509214613764
-4.09806991880077 -4.0406012227741
3.95310710604054 -1.05964234378011
-0.0976673490299582 -3.06083914544256
-3.24196363752025 -2.66715881135137
2.1597107225166 -0.931804033925841
3.79575871164662 -1.39698848035009
-2.90019489591259 -3.40347167756231
-0.647210372139394 -2.48307022359044
-1.42253209417003 0.41321423743098
-0.609705460716665 0.406499893406321
-2.83998037641186 3.04888013098567
-0.0874984390034079 -3.84196349885137
-1.92312265699047 3.60755089018672
-1.64979935948986 -3.10412546898992
-3.49326540296215 -2.29268190171392
-3.75664211576122 -1.65297046210439
3.41531001264912 -3.50287720467717
-4.07766033475536 -3.82824513222844
4.78857325250965 -2.50205573346288
-3.75220705335277 -1.2644393136707
5.13697670633656 0.738567263821055
0.333515393088877 2.55987027380793
2.82267950708729 1.08504167292445
-2.28510309522289 2.9962115595135
3.10667942697865 -1.6115195443836
3.89537523920399 -0.0940234353748065
-3.03162933652538 -4.39192935731084
3.27502654726368 -0.553234039804052
3.29324685270649 1.61932042334407
-0.473371279884756 -2.10706385876806
1.96101241047245 -0.280448763629506
-0.581438077141225 -3.88188764359624
0.778379189323008 2.17936518881648
-2.61598612134594 2.46855762694209
0.822677182506144 2.33858040068476
-3.00690199201244 -4.63561388756902
-2.56024338071483 1.89983633253901
3.17621909315449 -0.243513732215474
-0.142695201088369 1.82963278982966
-3.7593643790974 4.06552103255122
-2.93435646360058 0.981995017269542
-1.45831228559154 3.24104860518305
1.93675537640911 -2.25092348363073
-3.89202333753246 -1.52327552344472
-3.09112001721996 -4.39521929528386
-3.05504680936474 -2.78710815217168
-1.5880735046162 0.304006488064219
-0.184210909058034 -1.49252930190236
-1.72523905103344 -1.18285590316922
-2.81014467542309 1.59931066725581
5.57795785601002 0.562863380649974
-0.676791680504262 -3.95084521081121
-2.12460233037609 0.893291027286937
-1.37485076253551 4.08788374159663
3.03234504396778 1.23297026846736
-2.19036604230541 -2.20587369706304
-2.58634878461498 3.66938093397944
0.164675819228709 -3.31355091836126
-3.30054594342846 -2.98892018105657
-2.22757126157421 -0.148724286815236
-2.77871347730297 2.91337683890193
3.43176411325794 -1.82478126790197
-1.898796094109 -3.24232956673772
-3.41211248700756 1.49766209814875
4.51271461183888 -1.6544716646877
-1.89562727277416 -0.480842350980352
-2.60792471234936 -4.70393535401494
-1.4613645202412 4.0211389372143
-0.743372214485586 1.63844421599238
-2.03551293676037 0.324375302532603
-2.85344053571361 -3.94091746117742
-3.03763843839306 -2.42822703625829
4.96279619867665 1.38767102454035
-1.29767037694591 3.73069313261836
-1.68279839818615 2.09248903487055
3.11927269632679 -0.0421021869388324
5.1187193268047 -0.346580355426381
1.44331009919506 2.47721460554927
-2.53032757108349 5.19383934233515
-1.92447782819408 4.95670726988642
-3.44617821042675 -4.34611555840642
-3.78589416806835 -2.84567591454656
-0.36062480275768 -2.33826157357366
-3.56385780637401 -2.32033094670446
-1.11363722150463 -2.50074931885869
5.24673961336476 -1.39384880568654
3.26693950826985 4.06363418791621
-2.69965769117016 2.22438648436396
-3.10436750714916 -4.55942699219854
-2.96107269590038 2.64940431807368
2.1737128668533 -1.2956297984329
-1.23922754590648 -0.0672208359447223
-1.94565202062267 3.94953182432978
0.566734182189524 -3.01265212800176
-2.34917570417064 3.75587967131465
-3.20000101392406 4.06676462385981
3.55731295282704 2.26131895277827
-2.73099209134716 -2.68379565980108
2.30189590389591 -3.96190664078862
4.7746076458202 2.44004753325312
-3.51833177869457 3.77952316496699
-0.261461151291311 2.67863324377864
-1.84917546575207 -4.18390795495183
-2.61109710996288 4.40009620879023
2.34023784334522 1.41294792387812
-0.0954055911793112 -2.5808764388767
2.27185283834797 1.35636642668574
-3.0956909782185 -4.6569399526325
-0.377052796532094 -3.58631440903814
-0.199456346680105 1.68809703085749
-1.07152725522655 2.84224704001277
-0.2327907211079 -2.30496355797918
-2.74763418500561 -3.03065892960698
5.18433283502918 2.51780727598994
5.66632317240101 -0.758352651259015
-2.83847261731762 4.48405578825801
-0.0922774202122092 -3.16394445206792
-3.2570941573872 -2.12831053044469
3.72800348932606 -0.748021393081258
-2.06271244352001 2.98483994696467
-1.85088731115001 2.06705620978205
-1.21566153829235 1.65732243750422
4.62217591936451 1.37310388777583
-1.62313343351024 -1.26814678218038
-0.409689915825307 2.27311590407222
3.0708278291927 1.12442746851771
-3.41378952329296 -1.58899310137899
-3.71296573941845 -3.251393764278
-4.53181196515697 -4.28757902886541
3.47287880117756 0.214398057201793
2.43552927906376 -2.02653703000219
0.82853751118046 1.71432092879145
3.31449435884815 -1.40269073750646
0.330960261176646 -3.45807430054815
2.90365301306111 -2.5805192878452
1.59414213384253 -2.22838374879033
-1.29966975515026 2.33018854353755
4.63173698122364 2.35719063971369
-0.150357258964956 0.214140684345652
2.01493309671742 3.99945142958491
2.83718334371907 4.30150583479731
-3.78326345746654 3.99648836348384
-1.71204568212169 3.83622291777461
4.23936079676014 3.76909759734004
5.31158326799732 -2.51593634392888
-3.08417774503368 3.58119085524409
4.95683525736195 -0.050569205543111
4.69251607591969 0.728565604427745
-3.99056221311229 3.74526432249873
5.95753501589161 -0.812255359252999
1.47835599119526 -0.0431287577357989
4.85288070375782 -2.80219134595067
-3.12897182767528 1.2363443681988
-2.90182758634228 0.135996014812877
-1.91982604329723 0.269992382267405
3.16576837236744 -2.20594283845098
3.60266946489674 -1.7522146990505
5.75971149141651 -1.62564948107869
2.58550964529377 -4.05064126755864
-0.951988948036611 2.21609571669429
-3.40800310437816 -1.90950533654363
-2.04001213376659 4.98398903105586
-3.59023262326854 -4.11969110276372
-3.33019186322826 -4.26157829072149
-3.00646139447826 -1.00678269471795
-2.25970174138683 -0.829773544332097
-0.96246863668102 -2.74630364682348
-1.6966247684254 -4.47707959916265
1.86332059140068 -3.24810978676946
2.25950847799641 -4.09104606415899
1.19492446119648 -3.04092690255315
0.18338404829365 -2.83202311303289
-1.70247412984508 1.68803790304988
5.54529832537037 0.0409972975048322
3.36399697000843 0.364727050999095
3.55654894049031 -1.66045758034856
5.03967403108937 -0.69740055408151
-0.0455342656864524 -0.434169887563298
-3.53824163739818 -2.94602772500188
3.12131916220051 3.88852813933222
-1.56452919309276 -1.83682963158757
5.45135949785572 0.652146966198375
-2.20951582257885 -4.42078444268377
3.53043805296284 -2.59102353360326
-3.59284426038402 -2.32112988736303
-4.27559925382274 -3.39574953820379
-0.632327092338979 -3.05771633889348
-2.46670414273876 4.44795826170771
-4.57334686582226 -4.17596027161748
1.09525875980717 -3.39443203713567
3.03367696935993 1.42411998007624
4.29639266664845 3.00768330786555
-1.52601624791759 -1.27880474831731
1.63952231640679 -1.20100563671262
-2.69297434156078 0.906970174053599
2.10454432899815 4.11760833952754
5.6522030704723 -2.32368084695012
3.96575568849903 -1.95182141568334
-1.52121497457165 -2.46333441044957
-1.63270164792675 -4.32591411378057
-3.26611639325756 -2.39631375577123
3.86403201753956 2.24580863211482
2.73530589277607 1.01891794894068
0.16758917505604 4.07682541106074
-3.14347912137645 -0.829772292634557
-2.42963005368847 -2.79402479436071
-2.96230436628002 -1.59205773379476
4.15120242769581 -2.84746047761113
-1.27249838178295 2.52195432875483
-4.03861261670727 -3.62515208031804
-3.06553198163646 -0.40722718741567
0.165992843459666 2.63140252325862
-0.185304296661794 -1.8054236462322
-3.47115494077343 -4.32939764763982
5.00458716089588 2.10091927740901
0.42766545946461 -3.19456669594915
-2.3071577674641 -4.56623288895757
3.90364288027149 2.15891221258967
-0.904118073631704 -3.9368529012409
-2.67988468473095 -2.01902982499273
-4.30661512677807 2.64414814207881
2.57561944658619 -1.39310982730062
-2.4277861243977 -3.78002187516362
-0.113521826912343 -1.72316017653615
-1.00514603917736 -3.43911597039373
-1.23498464887279 3.85275867674678
-2.0120830661549 -4.39279743935735
3.61414991552693 -3.7228681733814
-0.228865755249441 -2.78848799969823
3.13243316347462 -1.91991910245092
-3.59145475690502 -2.25572654511602
2.58193217451435 3.8629792043957
1.57414313639265 1.2671597311291
-2.97887588803905 -1.34970247652204
-4.47455622022289 -4.18896433617742
-1.82816363637584 4.12217596266597
3.58158837492329 -0.396558581849645
2.3464146726833 -2.67377564217717
4.70032452280384 -3.20344707276494
-3.1031348830952 2.1862259218487
-1.89682198827404 -1.23780193831594
2.87563477690083 -2.79499694611699
-3.53109766309398 3.21165016386836
-3.36987520520824 -2.75916036870153
2.08561443025929 0.960454494694163
2.06258131797177 -1.50416949298055
3.62591146166188 -1.89632162358434
2.20837621624333 4.37312916014521
3.3901193016277 -0.813015813937495
3.15818284685475 -2.0996740749088
-2.05665589635509 -1.62829050328405
-1.18020416562694 4.47488811705439
2.97259126837116 -4.01721474435003
-1.85934664075512 -2.43718585278661
1.45196585590702 -3.26624748017461
-0.737181437660634 2.23564556334346
-0.644999993492544 2.22805836890071
-3.32516790692943 2.40077379439204
4.98466585810047 -2.22979470994146
-0.929832709480703 1.58406642172663
2.75346146757466 -2.65627834107549
-0.218322528053701 -1.95740589406164
-0.2329207784428 2.50851467345088
-1.91841126744884 -4.06389090325506
-0.549046528984487 0.5088030407223
-2.927693617989 3.43672636244624
-3.84043480222362 -4.08881494309575
-3.58204389875072 -4.41789361741216
0.0579243772731424 2.60831955168574
4.81893824274403 -1.03527648653657
5.85010741884571 -0.443455605765889
-1.97888661687511 3.87356117461055
-1.71633554761547 1.64889553282588
-2.738559973885 -4.11285754944951
2.44921325380665 -4.13850518967778
-2.51611782376903 -0.341382413169454
-1.52634621923107 2.30327418539851
3.00546525652272 -3.84811374451787
1.32526786858898 3.69664028380244
-0.261046302963674 -3.04072353150518
1.4188313954578 -1.44611009862096
-0.743516457725942 0.950374157169749
-1.01791096990246 0.266053707340648
-3.14156414334911 2.94140890333979
-2.20686270063061 3.89533165190547
0.867132174323618 1.37744405958979
